song_id|song_name|theme|suggested_cu_id|subject|lesson_topic|relevance|teacher_rationale
441|Jenny Jones|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple narrative that children can learn to retell in sequence. The rhyming pattern and repetitive structure support memory and story comprehension. Teachers can use picture cards to help children sequence events and retell the rhyme in their own words.
441|Jenny Jones|Stories & Rhymes|185|Literacy & Phonics|Identify characters, settings, and major events in a story (Gr 1)|secondary|The song introduces characters (e.g., the Duke, Jenny Jones, Old Roger) and settings that children can identify and discuss. Use as a circle-time activity where children name who is in the song and what happens, building foundational story analysis skills.
441|Jenny Jones|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters and places mentioned in the rhyme with increasing detail. After singing, encourage children to add their own descriptive words about the song's characters, building oral language and vocabulary.
441|Jenny Jones|Stories & Rhymes|11|Math & Numeracy|Count to 50 starting at any number (Gr 1)|primary|This counting rhyme helps children practice rote counting and number sequencing. The repetitive numerical pattern builds number sense and one-to-one correspondence. Sing while children hold up fingers or count on their bodies - perfect for a morning meeting math warm-up.
441|Jenny Jones|Stories & Rhymes|1|Math & Numeracy|Represent and solve addition & subtraction word problems within 20 (Gr 1)|secondary|"The counting pattern in this song can be extended into simple addition and subtraction problems (e.g., ""5 little pumpkins sitting on a gate... one rolled away, how many left?""). Teachers can pause during the song to ask ""how many now?"" questions."
442|Sasha|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple narrative that children can learn to retell in sequence. The rhyming pattern and repetitive structure support memory and story comprehension. Teachers can use picture cards to help children sequence events and retell the rhyme in their own words.
442|Sasha|Stories & Rhymes|185|Literacy & Phonics|Identify characters, settings, and major events in a story (Gr 1)|secondary|The song introduces characters (e.g., the Duke, Jenny Jones, Old Roger) and settings that children can identify and discuss. Use as a circle-time activity where children name who is in the song and what happens, building foundational story analysis skills.
442|Sasha|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters and places mentioned in the rhyme with increasing detail. After singing, encourage children to add their own descriptive words about the song's characters, building oral language and vocabulary.
443|Princess|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple narrative that children can learn to retell in sequence. The rhyming pattern and repetitive structure support memory and story comprehension. Teachers can use picture cards to help children sequence events and retell the rhyme in their own words.
443|Princess|Stories & Rhymes|185|Literacy & Phonics|Identify characters, settings, and major events in a story (Gr 1)|secondary|The song introduces characters (e.g., the Duke, Jenny Jones, Old Roger) and settings that children can identify and discuss. Use as a circle-time activity where children name who is in the song and what happens, building foundational story analysis skills.
443|Princess|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters and places mentioned in the rhyme with increasing detail. After singing, encourage children to add their own descriptive words about the song's characters, building oral language and vocabulary.
445|Way Down Yonder in the Brickyard|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple story that children can learn to retell with key details. The predictable pattern and rhyming structure support memory and comprehension. Use during shared reading or circle time, having children join in on repeated phrases.
445|Way Down Yonder in the Brickyard|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters, actions, and settings from this rhyme using relevant details from the lyrics. After singing, invite children to add their own descriptive words or draw a picture of what happens in the song.
449|Chee chee chaw|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple story that children can learn to retell with key details. The predictable pattern and rhyming structure support memory and comprehension. Use during shared reading or circle time, having children join in on repeated phrases.
449|Chee chee chaw|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters, actions, and settings from this rhyme using relevant details from the lyrics. After singing, invite children to add their own descriptive words or draw a picture of what happens in the song.
450|Old Roger|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple narrative that children can learn to retell in sequence. The rhyming pattern and repetitive structure support memory and story comprehension. Teachers can use picture cards to help children sequence events and retell the rhyme in their own words.
450|Old Roger|Stories & Rhymes|185|Literacy & Phonics|Identify characters, settings, and major events in a story (Gr 1)|secondary|The song introduces characters (e.g., the Duke, Jenny Jones, Old Roger) and settings that children can identify and discuss. Use as a circle-time activity where children name who is in the song and what happens, building foundational story analysis skills.
450|Old Roger|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters and places mentioned in the rhyme with increasing detail. After singing, encourage children to add their own descriptive words about the song's characters, building oral language and vocabulary.
451|Going to Boston|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple story that children can learn to retell with key details. The predictable pattern and rhyming structure support memory and comprehension. Use during shared reading or circle time, having children join in on repeated phrases.
451|Going to Boston|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters, actions, and settings from this rhyme using relevant details from the lyrics. After singing, invite children to add their own descriptive words or draw a picture of what happens in the song.
455|The Most Glorious Day|Stories & Rhymes|260|SEL|Setting and working toward a simple personal goal (Gr 1-2)|secondary|This aspirational song encourages children to dream and set goals. The soaring imagery provides a metaphor for growth and achievement. Use during goal-setting discussions to inspire children to identify something they want to get better at.
456|I Like to Rise|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple story that children can learn to retell with key details. The predictable pattern and rhyming structure support memory and comprehension. Use during shared reading or circle time, having children join in on repeated phrases.
456|I Like to Rise|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters, actions, and settings from this rhyme using relevant details from the lyrics. After singing, invite children to add their own descriptive words or draw a picture of what happens in the song.
459|Jack's House|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple narrative that children can learn to retell in sequence. The rhyming pattern and repetitive structure support memory and story comprehension. Teachers can use picture cards to help children sequence events and retell the rhyme in their own words.
459|Jack's House|Stories & Rhymes|185|Literacy & Phonics|Identify characters, settings, and major events in a story (Gr 1)|secondary|The song introduces characters (e.g., the Duke, Jenny Jones, Old Roger) and settings that children can identify and discuss. Use as a circle-time activity where children name who is in the song and what happens, building foundational story analysis skills.
459|Jack's House|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters and places mentioned in the rhyme with increasing detail. After singing, encourage children to add their own descriptive words about the song's characters, building oral language and vocabulary.
466|Raise Up Your Tiny Windows|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple narrative that children can learn to retell in sequence. The rhyming pattern and repetitive structure support memory and story comprehension. Teachers can use picture cards to help children sequence events and retell the rhyme in their own words.
466|Raise Up Your Tiny Windows|Stories & Rhymes|185|Literacy & Phonics|Identify characters, settings, and major events in a story (Gr 1)|secondary|The song introduces characters (e.g., the Duke, Jenny Jones, Old Roger) and settings that children can identify and discuss. Use as a circle-time activity where children name who is in the song and what happens, building foundational story analysis skills.
466|Raise Up Your Tiny Windows|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters and places mentioned in the rhyme with increasing detail. After singing, encourage children to add their own descriptive words about the song's characters, building oral language and vocabulary.
469|Snowflakes|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple story that children can learn to retell with key details. The predictable pattern and rhyming structure support memory and comprehension. Use during shared reading or circle time, having children join in on repeated phrases.
469|Snowflakes|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters, actions, and settings from this rhyme using relevant details from the lyrics. After singing, invite children to add their own descriptive words or draw a picture of what happens in the song.
472|Heigh Ho Halloweens Here|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple story that children can learn to retell with key details. The predictable pattern and rhyming structure support memory and comprehension. Use during shared reading or circle time, having children join in on repeated phrases.
472|Heigh Ho Halloweens Here|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters, actions, and settings from this rhyme using relevant details from the lyrics. After singing, invite children to add their own descriptive words or draw a picture of what happens in the song.
475|What will we Do|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple story that children can learn to retell with key details. The predictable pattern and rhyming structure support memory and comprehension. Use during shared reading or circle time, having children join in on repeated phrases.
475|What will we Do|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters, actions, and settings from this rhyme using relevant details from the lyrics. After singing, invite children to add their own descriptive words or draw a picture of what happens in the song.
479|It's a Beautiful Day / C’est une belle journée|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple story that children can learn to retell with key details. The predictable pattern and rhyming structure support memory and comprehension. Use during shared reading or circle time, having children join in on repeated phrases.
479|It's a Beautiful Day / C’est une belle journée|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters, actions, and settings from this rhyme using relevant details from the lyrics. After singing, invite children to add their own descriptive words or draw a picture of what happens in the song.
485|Jean Petit qui danse|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple narrative that children can learn to retell in sequence. The rhyming pattern and repetitive structure support memory and story comprehension. Teachers can use picture cards to help children sequence events and retell the rhyme in their own words.
485|Jean Petit qui danse|Stories & Rhymes|185|Literacy & Phonics|Identify characters, settings, and major events in a story (Gr 1)|secondary|The song introduces characters (e.g., the Duke, Jenny Jones, Old Roger) and settings that children can identify and discuss. Use as a circle-time activity where children name who is in the song and what happens, building foundational story analysis skills.
485|Jean Petit qui danse|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters and places mentioned in the rhyme with increasing detail. After singing, encourage children to add their own descriptive words about the song's characters, building oral language and vocabulary.
485|Jean Petit qui danse|Stories & Rhymes|223|Language & Vocabulary|Participate in collaborative conversations (Gr 1)|primary|This French-language rhyme introduces children to a new language through song, building cross-cultural and linguistic awareness. The repetitive structure supports vocabulary acquisition. Use as a fun exposure activity during cultural exploration or French language introduction.
485|Jean Petit qui danse|Stories & Rhymes|226|Language & Vocabulary|Describe people, places, things, events (Gr 1)|secondary|The French vocabulary in this song (animals, body parts, actions) gives children new words to describe the world. Teachers can point to visuals while singing to build comprehension and encourage children to describe what they see in either language.
489|You Can Shake|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple story that children can learn to retell with key details. The predictable pattern and rhyming structure support memory and comprehension. Use during shared reading or circle time, having children join in on repeated phrases.
489|You Can Shake|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters, actions, and settings from this rhyme using relevant details from the lyrics. After singing, invite children to add their own descriptive words or draw a picture of what happens in the song.
494|Dans la forȇt lointaine|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple narrative that children can learn to retell in sequence. The rhyming pattern and repetitive structure support memory and story comprehension. Teachers can use picture cards to help children sequence events and retell the rhyme in their own words.
494|Dans la forȇt lointaine|Stories & Rhymes|185|Literacy & Phonics|Identify characters, settings, and major events in a story (Gr 1)|secondary|The song introduces characters (e.g., the Duke, Jenny Jones, Old Roger) and settings that children can identify and discuss. Use as a circle-time activity where children name who is in the song and what happens, building foundational story analysis skills.
494|Dans la forȇt lointaine|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters and places mentioned in the rhyme with increasing detail. After singing, encourage children to add their own descriptive words about the song's characters, building oral language and vocabulary.
494|Dans la forȇt lointaine|Stories & Rhymes|223|Language & Vocabulary|Participate in collaborative conversations (Gr 1)|primary|This French-language rhyme introduces children to a new language through song, building cross-cultural and linguistic awareness. The repetitive structure supports vocabulary acquisition. Use as a fun exposure activity during cultural exploration or French language introduction.
494|Dans la forȇt lointaine|Stories & Rhymes|226|Language & Vocabulary|Describe people, places, things, events (Gr 1)|secondary|The French vocabulary in this song (animals, body parts, actions) gives children new words to describe the world. Teachers can point to visuals while singing to build comprehension and encourage children to describe what they see in either language.
497|Michaud|Stories & Rhymes|223|Language & Vocabulary|Participate in collaborative conversations (Gr 1)|primary|This French-language rhyme introduces children to a new language through song, building cross-cultural and linguistic awareness. The repetitive structure supports vocabulary acquisition. Use as a fun exposure activity during cultural exploration or French language introduction.
497|Michaud|Stories & Rhymes|226|Language & Vocabulary|Describe people, places, things, events (Gr 1)|secondary|The French vocabulary in this song (animals, body parts, actions) gives children new words to describe the world. Teachers can point to visuals while singing to build comprehension and encourage children to describe what they see in either language.
498|Button it Up / J’ai des mitaines|Stories & Rhymes|216|Fine Motor Skills|Using tools: glue, scissors, rulers|secondary|This fingerplay song involves fine motor movements of the hands and fingers. Children practice pincer grasp, finger isolation, and hand-eye coordination as they act out the lyrics. Use as a warm-up before writing activities or as a transition activity to settle hands.
498|Button it Up / J’ai des mitaines|Stories & Rhymes|217|Fine Motor Skills|Drawing with increasing detail and control|secondary|The precise finger movements in this song help build the fine motor control needed for detailed drawing. Teachers can extend the activity by having children draw the character or object from the rhyme afterward.
500|The Most Glorious Day|Stories & Rhymes|260|SEL|Setting and working toward a simple personal goal (Gr 1-2)|secondary|This aspirational song encourages children to dream and set goals. The soaring imagery provides a metaphor for growth and achievement. Use during goal-setting discussions to inspire children to identify something they want to get better at.
501|I Like to Rise|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple story that children can learn to retell with key details. The predictable pattern and rhyming structure support memory and comprehension. Use during shared reading or circle time, having children join in on repeated phrases.
501|I Like to Rise|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters, actions, and settings from this rhyme using relevant details from the lyrics. After singing, invite children to add their own descriptive words or draw a picture of what happens in the song.
504|Jack's House|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple narrative that children can learn to retell in sequence. The rhyming pattern and repetitive structure support memory and story comprehension. Teachers can use picture cards to help children sequence events and retell the rhyme in their own words.
504|Jack's House|Stories & Rhymes|185|Literacy & Phonics|Identify characters, settings, and major events in a story (Gr 1)|secondary|The song introduces characters (e.g., the Duke, Jenny Jones, Old Roger) and settings that children can identify and discuss. Use as a circle-time activity where children name who is in the song and what happens, building foundational story analysis skills.
504|Jack's House|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters and places mentioned in the rhyme with increasing detail. After singing, encourage children to add their own descriptive words about the song's characters, building oral language and vocabulary.
511|Raise Up Your Tiny Windows|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple narrative that children can learn to retell in sequence. The rhyming pattern and repetitive structure support memory and story comprehension. Teachers can use picture cards to help children sequence events and retell the rhyme in their own words.
511|Raise Up Your Tiny Windows|Stories & Rhymes|185|Literacy & Phonics|Identify characters, settings, and major events in a story (Gr 1)|secondary|The song introduces characters (e.g., the Duke, Jenny Jones, Old Roger) and settings that children can identify and discuss. Use as a circle-time activity where children name who is in the song and what happens, building foundational story analysis skills.
511|Raise Up Your Tiny Windows|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters and places mentioned in the rhyme with increasing detail. After singing, encourage children to add their own descriptive words about the song's characters, building oral language and vocabulary.
514|Snowflakes|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple story that children can learn to retell with key details. The predictable pattern and rhyming structure support memory and comprehension. Use during shared reading or circle time, having children join in on repeated phrases.
514|Snowflakes|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters, actions, and settings from this rhyme using relevant details from the lyrics. After singing, invite children to add their own descriptive words or draw a picture of what happens in the song.
517|Heigh Ho Halloweens Here|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple story that children can learn to retell with key details. The predictable pattern and rhyming structure support memory and comprehension. Use during shared reading or circle time, having children join in on repeated phrases.
517|Heigh Ho Halloweens Here|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters, actions, and settings from this rhyme using relevant details from the lyrics. After singing, invite children to add their own descriptive words or draw a picture of what happens in the song.
519|Keeper of the Bees|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple story that children can learn to retell with key details. The predictable pattern and rhyming structure support memory and comprehension. Use during shared reading or circle time, having children join in on repeated phrases.
519|Keeper of the Bees|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters, actions, and settings from this rhyme using relevant details from the lyrics. After singing, invite children to add their own descriptive words or draw a picture of what happens in the song.
520|What will we Do|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple story that children can learn to retell with key details. The predictable pattern and rhyming structure support memory and comprehension. Use during shared reading or circle time, having children join in on repeated phrases.
520|What will we Do|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters, actions, and settings from this rhyme using relevant details from the lyrics. After singing, invite children to add their own descriptive words or draw a picture of what happens in the song.
529|Savez-vous planter des choux?|Stories & Rhymes|223|Language & Vocabulary|Participate in collaborative conversations (Gr 1)|primary|This French-language rhyme introduces children to a new language through song, building cross-cultural and linguistic awareness. The repetitive structure supports vocabulary acquisition. Use as a fun exposure activity during cultural exploration or French language introduction.
529|Savez-vous planter des choux?|Stories & Rhymes|226|Language & Vocabulary|Describe people, places, things, events (Gr 1)|secondary|The French vocabulary in this song (animals, body parts, actions) gives children new words to describe the world. Teachers can point to visuals while singing to build comprehension and encourage children to describe what they see in either language.
533|Le jardin|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple narrative that children can learn to retell in sequence. The rhyming pattern and repetitive structure support memory and story comprehension. Teachers can use picture cards to help children sequence events and retell the rhyme in their own words.
533|Le jardin|Stories & Rhymes|185|Literacy & Phonics|Identify characters, settings, and major events in a story (Gr 1)|secondary|The song introduces characters (e.g., the Duke, Jenny Jones, Old Roger) and settings that children can identify and discuss. Use as a circle-time activity where children name who is in the song and what happens, building foundational story analysis skills.
533|Le jardin|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters and places mentioned in the rhyme with increasing detail. After singing, encourage children to add their own descriptive words about the song's characters, building oral language and vocabulary.
533|Le jardin|Stories & Rhymes|223|Language & Vocabulary|Participate in collaborative conversations (Gr 1)|primary|This French-language rhyme introduces children to a new language through song, building cross-cultural and linguistic awareness. The repetitive structure supports vocabulary acquisition. Use as a fun exposure activity during cultural exploration or French language introduction.
533|Le jardin|Stories & Rhymes|226|Language & Vocabulary|Describe people, places, things, events (Gr 1)|secondary|The French vocabulary in this song (animals, body parts, actions) gives children new words to describe the world. Teachers can point to visuals while singing to build comprehension and encourage children to describe what they see in either language.
535|Trotte, trotte|Stories & Rhymes|223|Language & Vocabulary|Participate in collaborative conversations (Gr 1)|primary|This French-language rhyme introduces children to a new language through song, building cross-cultural and linguistic awareness. The repetitive structure supports vocabulary acquisition. Use as a fun exposure activity during cultural exploration or French language introduction.
535|Trotte, trotte|Stories & Rhymes|226|Language & Vocabulary|Describe people, places, things, events (Gr 1)|secondary|The French vocabulary in this song (animals, body parts, actions) gives children new words to describe the world. Teachers can point to visuals while singing to build comprehension and encourage children to describe what they see in either language.
536|La laine des moutons|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple narrative that children can learn to retell in sequence. The rhyming pattern and repetitive structure support memory and story comprehension. Teachers can use picture cards to help children sequence events and retell the rhyme in their own words.
536|La laine des moutons|Stories & Rhymes|185|Literacy & Phonics|Identify characters, settings, and major events in a story (Gr 1)|secondary|The song introduces characters (e.g., the Duke, Jenny Jones, Old Roger) and settings that children can identify and discuss. Use as a circle-time activity where children name who is in the song and what happens, building foundational story analysis skills.
536|La laine des moutons|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters and places mentioned in the rhyme with increasing detail. After singing, encourage children to add their own descriptive words about the song's characters, building oral language and vocabulary.
536|La laine des moutons|Stories & Rhymes|223|Language & Vocabulary|Participate in collaborative conversations (Gr 1)|primary|This French-language rhyme introduces children to a new language through song, building cross-cultural and linguistic awareness. The repetitive structure supports vocabulary acquisition. Use as a fun exposure activity during cultural exploration or French language introduction.
536|La laine des moutons|Stories & Rhymes|226|Language & Vocabulary|Describe people, places, things, events (Gr 1)|secondary|The French vocabulary in this song (animals, body parts, actions) gives children new words to describe the world. Teachers can point to visuals while singing to build comprehension and encourage children to describe what they see in either language.
538|Pomme de reinette|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple narrative that children can learn to retell in sequence. The rhyming pattern and repetitive structure support memory and story comprehension. Teachers can use picture cards to help children sequence events and retell the rhyme in their own words.
538|Pomme de reinette|Stories & Rhymes|185|Literacy & Phonics|Identify characters, settings, and major events in a story (Gr 1)|secondary|The song introduces characters (e.g., the Duke, Jenny Jones, Old Roger) and settings that children can identify and discuss. Use as a circle-time activity where children name who is in the song and what happens, building foundational story analysis skills.
538|Pomme de reinette|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters and places mentioned in the rhyme with increasing detail. After singing, encourage children to add their own descriptive words about the song's characters, building oral language and vocabulary.
538|Pomme de reinette|Stories & Rhymes|223|Language & Vocabulary|Participate in collaborative conversations (Gr 1)|primary|This French-language rhyme introduces children to a new language through song, building cross-cultural and linguistic awareness. The repetitive structure supports vocabulary acquisition. Use as a fun exposure activity during cultural exploration or French language introduction.
538|Pomme de reinette|Stories & Rhymes|226|Language & Vocabulary|Describe people, places, things, events (Gr 1)|secondary|The French vocabulary in this song (animals, body parts, actions) gives children new words to describe the world. Teachers can point to visuals while singing to build comprehension and encourage children to describe what they see in either language.
539|J'enroule|Stories & Rhymes|223|Language & Vocabulary|Participate in collaborative conversations (Gr 1)|primary|This French-language rhyme introduces children to a new language through song, building cross-cultural and linguistic awareness. The repetitive structure supports vocabulary acquisition. Use as a fun exposure activity during cultural exploration or French language introduction.
539|J'enroule|Stories & Rhymes|226|Language & Vocabulary|Describe people, places, things, events (Gr 1)|secondary|The French vocabulary in this song (animals, body parts, actions) gives children new words to describe the world. Teachers can point to visuals while singing to build comprehension and encourage children to describe what they see in either language.
540|Tape tape tape|Stories & Rhymes|223|Language & Vocabulary|Participate in collaborative conversations (Gr 1)|primary|This French-language rhyme introduces children to a new language through song, building cross-cultural and linguistic awareness. The repetitive structure supports vocabulary acquisition. Use as a fun exposure activity during cultural exploration or French language introduction.
540|Tape tape tape|Stories & Rhymes|226|Language & Vocabulary|Describe people, places, things, events (Gr 1)|secondary|The French vocabulary in this song (animals, body parts, actions) gives children new words to describe the world. Teachers can point to visuals while singing to build comprehension and encourage children to describe what they see in either language.
541|Faire de la gomme|Stories & Rhymes|223|Language & Vocabulary|Participate in collaborative conversations (Gr 1)|primary|This French-language rhyme introduces children to a new language through song, building cross-cultural and linguistic awareness. The repetitive structure supports vocabulary acquisition. Use as a fun exposure activity during cultural exploration or French language introduction.
541|Faire de la gomme|Stories & Rhymes|226|Language & Vocabulary|Describe people, places, things, events (Gr 1)|secondary|The French vocabulary in this song (animals, body parts, actions) gives children new words to describe the world. Teachers can point to visuals while singing to build comprehension and encourage children to describe what they see in either language.
542|Le chien dans l'ecole|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple narrative that children can learn to retell in sequence. The rhyming pattern and repetitive structure support memory and story comprehension. Teachers can use picture cards to help children sequence events and retell the rhyme in their own words.
542|Le chien dans l'ecole|Stories & Rhymes|185|Literacy & Phonics|Identify characters, settings, and major events in a story (Gr 1)|secondary|The song introduces characters (e.g., the Duke, Jenny Jones, Old Roger) and settings that children can identify and discuss. Use as a circle-time activity where children name who is in the song and what happens, building foundational story analysis skills.
542|Le chien dans l'ecole|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters and places mentioned in the rhyme with increasing detail. After singing, encourage children to add their own descriptive words about the song's characters, building oral language and vocabulary.
542|Le chien dans l'ecole|Stories & Rhymes|223|Language & Vocabulary|Participate in collaborative conversations (Gr 1)|primary|This French-language rhyme introduces children to a new language through song, building cross-cultural and linguistic awareness. The repetitive structure supports vocabulary acquisition. Use as a fun exposure activity during cultural exploration or French language introduction.
542|Le chien dans l'ecole|Stories & Rhymes|226|Language & Vocabulary|Describe people, places, things, events (Gr 1)|secondary|The French vocabulary in this song (animals, body parts, actions) gives children new words to describe the world. Teachers can point to visuals while singing to build comprehension and encourage children to describe what they see in either language.
543|Petit poisson|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple narrative that children can learn to retell in sequence. The rhyming pattern and repetitive structure support memory and story comprehension. Teachers can use picture cards to help children sequence events and retell the rhyme in their own words.
543|Petit poisson|Stories & Rhymes|185|Literacy & Phonics|Identify characters, settings, and major events in a story (Gr 1)|secondary|The song introduces characters (e.g., the Duke, Jenny Jones, Old Roger) and settings that children can identify and discuss. Use as a circle-time activity where children name who is in the song and what happens, building foundational story analysis skills.
543|Petit poisson|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters and places mentioned in the rhyme with increasing detail. After singing, encourage children to add their own descriptive words about the song's characters, building oral language and vocabulary.
543|Petit poisson|Stories & Rhymes|223|Language & Vocabulary|Participate in collaborative conversations (Gr 1)|primary|This French-language rhyme introduces children to a new language through song, building cross-cultural and linguistic awareness. The repetitive structure supports vocabulary acquisition. Use as a fun exposure activity during cultural exploration or French language introduction.
