song_id|song_name|theme|suggested_cu_id|subject|lesson_topic|relevance|teacher_rationale
390|Seed in the Ground|Nature & Plants|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|secondary|Nature song — connects to plant structures
390|Seed in the Ground|Nature & Plants|CU#251|Science & Nature|Environmental Plant Needs (Gr 2)|primary|Garden/planting song — connects to what plants need to grow
390|Seed in the Ground|Nature & Plants|CU#252|Science & Nature|Seed Dispersal and Pollination (Gr 2)|secondary|Garden/planting song — connects to how plants reproduce
390|Seed in the Ground|Nature & Plants|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Nature song — connects to habitats and biodiversity
391|The Wiggly Worm |Animals|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
391|The Wiggly Worm |Animals|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|primary|Small creature song — connects to habitats and biodiversity
392|I had a little piggy|Animals|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
392|I had a little piggy|Animals|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
392|I had a little piggy|Animals|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
393|Because it's Spring|Seasons & Weather|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasonal song — connects to seasonal changes in sunlight
393|Because it's Spring|Seasons & Weather|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
394|Little Robin Red Breast|Animals, Nature & Plants|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
394|Little Robin Red Breast|Animals, Nature & Plants|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Farm/bird song — connects to animal structures and survival
394|Little Robin Red Breast|Animals, Nature & Plants|CU#251|Science & Nature|Environmental Plant Needs (Gr 2)|secondary|Nature song — connects to plant needs and growth
394|Little Robin Red Breast|Animals, Nature & Plants|CU#252|Science & Nature|Seed Dispersal and Pollination (Gr 2)|secondary|Bee/bird song — connects to pollination and seed dispersal
394|Little Robin Red Breast|Animals, Nature & Plants|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Nature song — connects to habitats and biodiversity
395|Where are the Froggies?|Animals, Numbers & Counting|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
395|Where are the Froggies?|Animals, Numbers & Counting|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
395|Where are the Froggies?|Animals, Numbers & Counting|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
396|Hippity Hop|Animals, Dance & Movement|CU#218|Gross Motor & Movement|Locomotor skills: running, jumping, hopping, skipping (Gr 1-2)|primary|Action song with jumping/hopping — directly connects to locomotor skills
396|Hippity Hop|Animals, Dance & Movement|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|secondary|Movement song — connects to body control
396|Hippity Hop|Animals, Dance & Movement|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song — connects to following movement directions
396|Hippity Hop|Animals, Dance & Movement|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
396|Hippity Hop|Animals, Dance & Movement|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
398|Pat-a-cake|Dance & Movement, Food & Cooking|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|secondary|Movement song — connects to body control
398|Pat-a-cake|Dance & Movement, Food & Cooking|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|primary|Dance/movement song — connects to moving with rhythm
398|Pat-a-cake|Dance & Movement, Food & Cooking|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song — connects to following movement directions
401|I Hear Thunder/ I see blue skies|Seasons & Weather, Water & Sea|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about water/sea — practice descriptive language
401|I Hear Thunder/ I see blue skies|Seasons & Weather, Water & Sea|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
401|I Hear Thunder/ I see blue skies|Seasons & Weather, Water & Sea|CU#257|Science & Nature|Processes that shape the Earth - wind/water changing land (Gr 2)|secondary|Weather song — connects to wind/water shaping land
402|Puddles|Seasons & Weather, Water & Sea|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about water/sea — practice descriptive language
402|Puddles|Seasons & Weather, Water & Sea|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasons song — connects to seasonal patterns
402|Puddles|Seasons & Weather, Water & Sea|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
402|Puddles|Seasons & Weather, Water & Sea|CU#257|Science & Nature|Processes that shape the Earth - wind/water changing land (Gr 2)|primary|Water/sea song — connects to water shaping the land
403|We're Jumping|Dance & Movement|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|secondary|Movement song — connects to body control
403|We're Jumping|Dance & Movement|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|primary|Dance/movement song — connects to moving with rhythm
403|We're Jumping|Dance & Movement|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song — connects to following movement directions
404|Ring around my Rosy|Dance & Movement|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|secondary|Movement song — connects to body control
404|Ring around my Rosy|Dance & Movement|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|primary|Dance/movement song — connects to moving with rhythm
404|Ring around my Rosy|Dance & Movement|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song — connects to following movement directions
405|See My Fingers|Body Parts, Dance & Movement, Numbers & Counting|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|primary|Body parts song — connects to body awareness and control
405|See My Fingers|Body Parts, Dance & Movement, Numbers & Counting|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Body parts song — often sung with rhythmic movements
405|See My Fingers|Body Parts, Dance & Movement, Numbers & Counting|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Body parts song — follows directions to move specific body parts
406|What Do You Suppose?/ Bee Freeze |Animals, Music & Instruments, Seasons & Weather|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
406|What Do You Suppose?/ Bee Freeze |Animals, Music & Instruments, Seasons & Weather|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
406|What Do You Suppose?/ Bee Freeze |Animals, Music & Instruments, Seasons & Weather|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
406|What Do You Suppose?/ Bee Freeze |Animals, Music & Instruments, Seasons & Weather|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
406|What Do You Suppose?/ Bee Freeze |Animals, Music & Instruments, Seasons & Weather|CU#252|Science & Nature|Seed Dispersal and Pollination (Gr 2)|secondary|Bee/bird song — connects to pollination and seed dispersal
406|What Do You Suppose?/ Bee Freeze |Animals, Music & Instruments, Seasons & Weather|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasons song — connects to seasonal patterns
406|What Do You Suppose?/ Bee Freeze |Animals, Music & Instruments, Seasons & Weather|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
407|Mosquitos|Animals, Nature & Plants|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
407|Mosquitos|Animals, Nature & Plants|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
407|Mosquitos|Animals, Nature & Plants|CU#251|Science & Nature|Environmental Plant Needs (Gr 2)|secondary|Nature song — connects to plant needs and growth
407|Mosquitos|Animals, Nature & Plants|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
408|Poor Little Sandy Girl|Nature & Plants, Seasons & Weather, Water & Sea|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about water/sea — practice descriptive language
408|Poor Little Sandy Girl|Nature & Plants, Seasons & Weather, Water & Sea|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|secondary|Nature song — connects to plant structures
408|Poor Little Sandy Girl|Nature & Plants, Seasons & Weather, Water & Sea|CU#251|Science & Nature|Environmental Plant Needs (Gr 2)|secondary|Nature song — connects to plant needs and growth
408|Poor Little Sandy Girl|Nature & Plants, Seasons & Weather, Water & Sea|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Nature song — connects to habitats and biodiversity
408|Poor Little Sandy Girl|Nature & Plants, Seasons & Weather, Water & Sea|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasons song — connects to seasonal patterns
408|Poor Little Sandy Girl|Nature & Plants, Seasons & Weather, Water & Sea|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
408|Poor Little Sandy Girl|Nature & Plants, Seasons & Weather, Water & Sea|CU#257|Science & Nature|Processes that shape the Earth - wind/water changing land (Gr 2)|primary|Water/sea song — connects to water shaping the land
410|Close your eyes and Dream|Bedtime & Lullaby, Body Parts, Feelings & Emotions|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|primary|Body parts song — connects to body awareness and control
410|Close your eyes and Dream|Bedtime & Lullaby, Body Parts, Feelings & Emotions|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Body parts song — often sung with rhythmic movements
410|Close your eyes and Dream|Bedtime & Lullaby, Body Parts, Feelings & Emotions|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Body parts song — follows directions to move specific body parts
415|Mon petit lapin a bien du chagrin|Animals, Cultural & Folk|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
415|Mon petit lapin a bien du chagrin|Animals, Cultural & Folk|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
415|Mon petit lapin a bien du chagrin|Animals, Cultural & Folk|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
416|Stroke The Bunny|Animals|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
416|Stroke The Bunny|Animals|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
416|Stroke The Bunny|Animals|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
419|Jean Petit qui danse|Dance & Movement|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|secondary|Movement song — connects to body control
419|Jean Petit qui danse|Dance & Movement|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|primary|Dance/movement song — connects to moving with rhythm
419|Jean Petit qui danse|Dance & Movement|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song — connects to following movement directions
422|A Monkey and a Hound  / Le singe et le chien|Animals|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
422|A Monkey and a Hound  / Le singe et le chien|Animals|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
422|A Monkey and a Hound  / Le singe et le chien|Animals|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
424|I Have a Little Drum|Music & Instruments|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
424|I Have a Little Drum|Music & Instruments|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
424|I Have a Little Drum|Music & Instruments|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
425|A Chubby Little Snowman/ Voici un bonhomme de neige|Cultural & Folk, Seasons & Weather|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasons song — connects to seasonal patterns
425|A Chubby Little Snowman/ Voici un bonhomme de neige|Cultural & Folk, Seasons & Weather|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
426|Toboggan Hill|Nature & Plants, Seasons & Weather|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|secondary|Nature song — connects to plant structures
426|Toboggan Hill|Nature & Plants, Seasons & Weather|CU#251|Science & Nature|Environmental Plant Needs (Gr 2)|secondary|Nature song — connects to plant needs and growth
426|Toboggan Hill|Nature & Plants, Seasons & Weather|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Nature song — connects to habitats and biodiversity
426|Toboggan Hill|Nature & Plants, Seasons & Weather|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasons song — connects to seasonal patterns
426|Toboggan Hill|Nature & Plants, Seasons & Weather|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
426|Toboggan Hill|Nature & Plants, Seasons & Weather|CU#257|Science & Nature|Processes that shape the Earth - wind/water changing land (Gr 2)|secondary|Landscape song — connects to Earth surface processes
427|The Cookie Song|Food & Cooking, Music & Instruments|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
427|The Cookie Song|Food & Cooking, Music & Instruments|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
427|The Cookie Song|Food & Cooking, Music & Instruments|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
433|Wiggle Your Fingers |Body Parts, Dance & Movement|CU#214|Fine Motor Skills|Pencil grip and letter formation (Gr 1-2)|secondary|Fingerplay song — strengthens finger muscles for writing
433|Wiggle Your Fingers |Body Parts, Dance & Movement|CU#217|Fine Motor Skills|Drawing with increasing detail and control (Gr 1-2)|secondary|Fingerplay song — develops fine motor control
433|Wiggle Your Fingers |Body Parts, Dance & Movement|CU#218|Gross Motor & Movement|Locomotor skills: running, jumping, hopping, skipping (Gr 1-2)|secondary|Movement song — connects to locomotor skills
433|Wiggle Your Fingers |Body Parts, Dance & Movement|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|primary|Body parts song — connects to body awareness and control
433|Wiggle Your Fingers |Body Parts, Dance & Movement|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Body parts song — often sung with rhythmic movements
433|Wiggle Your Fingers |Body Parts, Dance & Movement|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song — connects to following movement directions
434|Jump Jim Joe|Dance & Movement|CU#218|Gross Motor & Movement|Locomotor skills: running, jumping, hopping, skipping (Gr 1-2)|primary|Action song with jumping/hopping — directly connects to locomotor skills
434|Jump Jim Joe|Dance & Movement|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|secondary|Movement song — connects to body control
434|Jump Jim Joe|Dance & Movement|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song — connects to following movement directions
435|Here We Go Zodeo|Dance & Movement|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|secondary|Movement song — connects to body control
435|Here We Go Zodeo|Dance & Movement|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|primary|Dance/movement song — connects to moving with rhythm
435|Here We Go Zodeo|Dance & Movement|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song — connects to following movement directions
444|Alabama Gals|Dance & Movement|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|secondary|Movement song — connects to body control
444|Alabama Gals|Dance & Movement|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|primary|Dance/movement song — connects to moving with rhythm
444|Alabama Gals|Dance & Movement|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song — connects to following movement directions
446|We're floating down the river|Water & Sea|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about water/sea — practice descriptive language
446|We're floating down the river|Water & Sea|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Water/sea song — connects to Earth events
446|We're floating down the river|Water & Sea|CU#257|Science & Nature|Processes that shape the Earth - wind/water changing land (Gr 2)|primary|Water/sea song — connects to water shaping the land
448|Old Bald Eagle|Animals|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
448|Old Bald Eagle|Animals|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Farm/bird song — connects to animal structures and survival
448|Old Bald Eagle|Animals|CU#252|Science & Nature|Seed Dispersal and Pollination (Gr 2)|secondary|Bee/bird song — connects to pollination and seed dispersal
452|Bingo Farm|Farm|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Farm song — practice describing farm life
452|Bingo Farm|Farm|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Farm song — connects to farm animal structures
452|Bingo Farm|Farm|CU#250|Science & Nature|Plant and Animal Structures - offspring resemble parents (Gr 1)|primary|Farm song — connects to farm animal families/offspring
452|Bingo Farm|Farm|CU#251|Science & Nature|Environmental Plant Needs (Gr 2)|secondary|Farm song — connects to growing food/plants on a farm
452|Bingo Farm|Farm|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Farm song — farm as a habitat for animals and plants
453|Glory to the Mountain|Nature & Plants, Numbers & Counting|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|secondary|Nature song — connects to plant structures
453|Glory to the Mountain|Nature & Plants, Numbers & Counting|CU#251|Science & Nature|Environmental Plant Needs (Gr 2)|secondary|Nature song — connects to plant needs and growth
453|Glory to the Mountain|Nature & Plants, Numbers & Counting|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Nature song — connects to habitats and biodiversity
453|Glory to the Mountain|Nature & Plants, Numbers & Counting|CU#257|Science & Nature|Processes that shape the Earth - wind/water changing land (Gr 2)|secondary|Landscape song — connects to Earth surface processes
457|Mice Rhymes|Animals|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
457|Mice Rhymes|Animals|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
457|Mice Rhymes|Animals|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
458|Motorcycle Ride|Transportation|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song about vehicles — spatial and directional awareness
458|Motorcycle Ride|Transportation|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|primary|Transportation song — practice describing vehicles and travel
460|Clap your Hands |Body Parts|CU#214|Fine Motor Skills|Pencil grip and letter formation (Gr 1-2)|secondary|Fingerplay song — strengthens finger muscles for writing
460|Clap your Hands |Body Parts|CU#217|Fine Motor Skills|Drawing with increasing detail and control (Gr 1-2)|secondary|Fingerplay song — develops fine motor control
460|Clap your Hands |Body Parts|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|primary|Body parts song — connects to body awareness and control
460|Clap your Hands |Body Parts|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Body parts song — often sung with rhythmic movements
461|Toe Tittly|Body Parts|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|primary|Body parts song — connects to body awareness and control
461|Toe Tittly|Body Parts|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Body parts song — often sung with rhythmic movements
461|Toe Tittly|Body Parts|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Body parts song — follows directions to move specific body parts
462|The Truck Song|Music & Instruments, Transportation|CU#190|Literacy & Phonics|Identify main topic and key details of informational text (Gr 2)|secondary|Transportation song — practice identifying main ideas about vehicles
462|The Truck Song|Music & Instruments, Transportation|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
462|The Truck Song|Music & Instruments, Transportation|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
462|The Truck Song|Music & Instruments, Transportation|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|primary|Transportation song — practice describing vehicles and travel
462|The Truck Song|Music & Instruments, Transportation|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
463|The Train Wheels are Rolling|Transportation|CU#190|Literacy & Phonics|Identify main topic and key details of informational text (Gr 2)|secondary|Transportation song — practice identifying main ideas about vehicles
463|The Train Wheels are Rolling|Transportation|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|primary|Transportation song — practice describing vehicles and travel
464|Sally Go Round the Sun|Seasons & Weather|CU#254|Science & Nature|Sun, Moon, and Star Patterns (Gr 1)|primary|Moon/sun/star song — directly connects to sky patterns
464|Sally Go Round the Sun|Seasons & Weather|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|secondary|Sun/moon song — connects to daily and seasonal sunlight changes
464|Sally Go Round the Sun|Seasons & Weather|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
465|Pterodactyl Song|Animals, Music & Instruments|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
465|Pterodactyl Song|Animals, Music & Instruments|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
465|Pterodactyl Song|Animals, Music & Instruments|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
465|Pterodactyl Song|Animals, Music & Instruments|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
465|Pterodactyl Song|Animals, Music & Instruments|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|primary|Animal song — connects to animal structures and their functions
465|Pterodactyl Song|Animals, Music & Instruments|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Animal song — connects to where animals live (habitats)
465|Pterodactyl Song|Animals, Music & Instruments|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|primary|Prehistoric animal song — connects to extinction as an Earth event
467|A Chubby Little Snowman? Voici in bonhomme de neige|Seasons & Weather|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasons song — connects to seasonal patterns
467|A Chubby Little Snowman? Voici in bonhomme de neige|Seasons & Weather|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
468|Snow On the Rooftops|Seasons & Weather|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasonal song — connects to seasonal changes in sunlight
468|Snow On the Rooftops|Seasons & Weather|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
470|Spring is Coming|Seasons & Weather|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasonal song — connects to seasonal changes in sunlight
470|Spring is Coming|Seasons & Weather|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
471|Welcome Summer|Seasons & Weather|CU#255|Science & Nature|Seasonal Sunlight patterns (sunrise/sunset) (Gr 1)|primary|Seasonal song — connects to seasonal changes in sunlight
471|Welcome Summer|Seasons & Weather|CU#256|Science & Nature|Evidence that Earth events can occur quickly or slowly (Gr 2)|secondary|Seasons/weather song — connects to rates of Earth events
473|The Pie Song|Food & Cooking, Music & Instruments|CU#210|Routines & Transitions|Following 2-3 step verbal directions (Gr 1-2)|secondary|Instrument song — following directions to play/move instruments
473|The Pie Song|Food & Cooking, Music & Instruments|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|secondary|Music song — connects to rhythm and steady beat
473|The Pie Song|Food & Cooking, Music & Instruments|CU#240|Science & Nature|Sound and Vibrating Materials (Gr 1)|primary|Music/instrument song — connects to how instruments make sound
474|Keeper of the Bees|Animals|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
474|Keeper of the Bees|Animals|CU#252|Science & Nature|Seed Dispersal and Pollination (Gr 2)|secondary|Bee/bird song — connects to pollination and seed dispersal
477|Glory to the Mountain|Nature & Plants|CU#248|Science & Nature|Plant/animal structures that help survival (Gr 1)|secondary|Nature song — connects to plant structures
477|Glory to the Mountain|Nature & Plants|CU#251|Science & Nature|Environmental Plant Needs (Gr 2)|secondary|Nature song — connects to plant needs and growth
477|Glory to the Mountain|Nature & Plants|CU#253|Science & Nature|Habitats and Biodiversity (Gr 2)|secondary|Nature song — connects to habitats and biodiversity
477|Glory to the Mountain|Nature & Plants|CU#257|Science & Nature|Processes that shape the Earth - wind/water changing land (Gr 2)|secondary|Landscape song — connects to Earth surface processes
478|We're Jumping|Dance & Movement|CU#219|Gross Motor & Movement|Balance and body control (static and moving) (Gr 1-2)|secondary|Movement song — connects to body control
478|We're Jumping|Dance & Movement|CU#221|Gross Motor & Movement|Moving to rhythm and tempo (Gr 1-2)|primary|Dance/movement song — connects to moving with rhythm
478|We're Jumping|Dance & Movement|CU#222|Gross Motor & Movement|Following multi-step movement directions / spatial awareness (Gr 1-2)|secondary|Movement song — connects to following movement directions
482|Stroke The Bunny|Animals|CU#226|Language & Vocabulary|Describe people, places, things, events with relevant details (Gr 1)|secondary|Song about animals — practice describing animals with details
